Solution name,Objective,Similarity
941,48660,22
942,52881,19
943,49188,19
944,48662,40
945,48865,34
946,48086,8
947,53799,25
948,49144,20
949,50005,13
95,52034,20
950,50787,34
951,47700,14
952,53637,28
953,50257,36
954,50811,9
955,54065,23
956,50070,22
957,50676,16
958,53421,12
959,51220,31
96,50884,28
960,49442,32
961,53136,13
962,53596,12
963,49858,12
964,46358,19
965,49644,15
966,50716,36
967,50461,17
968,50609,9
969,51658,19
97,51086,30
970,49601,16
971,49669,19
972,50310,11
973,50221,17
974,51102,27
975,53330,28
976,49831,46
977,49235,25
978,50941,17
979,50649,16
98,50534,10
980,49512,36
981,51566,10
982,50365,7
983,50615,21
984,49445,21
985,47921,14
986,51445,13
987,49071,24
988,55251,17
989,47652,12
99,48595,32
990,46510,37
991,50370,21
992,48829,12
993,49119,13
994,54126,25
995,48380,31
996,49626,37
997,53126,14
998,53841,15
999,56511,24
