Solution name,Objective,Similarity
969,51658,80.431
97,51086,81.309
970,49601,81.729
971,49669,83.856
972,50310,82.463
973,50221,83.742
974,51102,83.029
975,53330,83.156
976,49831,81.654
977,49235,82.309
978,50941,80.505
979,50649,82.86
98,50534,81.309
980,49512,84.18
981,51566,82.783
982,50365,85.037
983,50615,83.674
984,49445,83.431
985,47921,83.539
986,51445,80.761
987,49071,81.234
988,55251,80.152
989,47652,83.335
99,48595,83.537
990,46510,82.044
991,50370,82.061
992,48829,83.366
993,49119,82.711
994,54126,81.472
995,48380,82.504
996,49626,79.782
997,53126,83.057
998,53841,81.553
999,56511,81.013
