Solution name,Objective,Similarity
683,53418,84
684,48474,86
685,51304,84
686,48100,84
687,54906,78
688,49474,82
689,49514,86
69,50127,86
690,51359,85
691,49825,86
692,49889,83
693,54828,84
694,54105,82
695,48783,85
696,52924,87
697,53887,79
698,47831,88
699,49218,88
7,51246,83
70,47393,83
700,49541,85
701,53350,86
702,53715,84
703,47614,87
704,49347,86
705,51062,84
706,52606,81
707,50494,85
708,50825,81
709,50394,84
71,53897,85
710,52657,85
711,51548,83
712,51254,82
713,46559,89
714,49979,83
715,49230,84
716,51076,79
717,52761,88
718,54538,79
719,48416,86
72,51241,81
720,48233,84
721,50070,84
722,58725,78
723,51229,82
724,50384,83
725,51420,83
726,51397,86
727,52791,80
728,50980,85
729,50718,84
73,54362,86
730,49728,85
731,50730,84
732,48227,85
733,54133,83
734,52680,86
735,51320,84
736,50560,85
737,48331,83
738,53415,81
739,47733,87
74,47758,87
740,48998,85
741,52741,80
742,51617,83
743,50921,81
744,50714,85
745,50171,86
746,50298,82
747,48153,86
748,49776,85
749,50586,82
75,51399,86
750,48469,85
751,51436,80
752,54549,77
753,49395,83
754,48003,84
755,49160,84
756,57719,82
757,52663,83
758,52095,82
759,48296,85
76,49373,84
760,49756,87
761,47869,86
762,52225,85
763,51759,83
764,49792,82
765,51342,81
766,55094,83
767,49695,81
768,52997,82
769,49153,85
77,49210,85
770,50513,83
771,50469,87
772,50370,80
773,48471,85
774,51318,85
775,49947,84
776,51577,82
777,47215,87
778,53011,82
779,51495,81
78,51039,80
780,52209,81
781,54059,83
782,49553,80
783,46667,86
784,53269,78
785,49176,85
786,49420,85
787,48084,84
788,50069,84
789,50405,83
79,48774,80
790,52436,83
791,52807,86
792,52331,83
793,53488,84
794,49378,83
795,53803,81
796,49688,79
797,53575,88
798,52035,83
799,48930,79
8,48537,86
80,56692,84
800,51233,81
801,48161,82
802,47107,89
803,50470,81
804,50119,81
805,54285,85
806,53008,84
807,50057,84
808,49029,83
809,51739,85
81,50796,82
810,50218,85
811,49194,80
812,49601,88
813,52462,84
814,51522,82
815,52351,82
816,52341,81
817,51839,85
818,48130,84
819,50276,85
82,49945,83
820,53379,87
821,51537,85
822,48980,85
823,48183,85
824,54589,82
825,47776,87
826,49825,82
827,53055,81
828,48906,86
829,49748,83
83,51748,82
830,49990,79
831,50438,79
832,56282,84
833,56250,84
834,51722,85
835,49931,87
836,47471,86
837,47230,86
838,49628,89
839,48498,81
84,52884,82
840,56089,78
841,55228,83
842,52298,84
843,52266,86
844,50279,84
845,52087,85
846,51669,85
847,51730,85
848,47170,83
849,52693,82
85,50002,82
850,51552,84
851,51495,83
852,51840,81
853,47820,81
854,48681,86
855,52072,87
856,56397,81
857,49916,82
858,51476,82
859,48704,85
86,47590,84
860,48688,88
861,48868,84
862,49922,84
863,47514,88
864,48485,86
865,52799,80
866,49767,81
867,50206,78
868,53567,82
869,52611,84
87,49231,83
870,49600,80
871,47543,85
872,53693,79
873,48099,86
874,50508,87
875,47435,89
876,50720,78
877,50758,84
878,53154,83
879,50366,83
88,49571,81
880,48458,86
881,47358,87
882,52391,85
883,47323,88
884,48448,90
885,51236,81
886,54980,83
887,50177,80
888,49828,84
889,49599,85
89,49145,85
890,49246,88
891,49924,88
892,48808,85
893,47736,81
894,47714,87
895,47586,86
896,50482,85
897,53137,80
898,49646,88
899,53485,85
9,49540,84
90,51980,85
900,48536,86
901,47690,83
902,52808,85
903,51792,84
904,54019,81
905,51081,80
906,48599,87
907,49193,82
908,50905,83
909,50247,85
91,49203,85
910,50783,83
911,53052,84
912,51204,83
913,47688,86
914,58051,81
915,50999,85
916,51406,82
917,51843,86
918,49081,84
919,55531,83
92,47950,87
920,51035,83
921,51637,83
922,51162,82
923,51950,86
924,51754,81
925,50937,84
926,52924,85
927,50771,81
928,51117,83
929,49477,83
93,50478,84
930,48205,87
931,51426,84
932,52155,84
933,48118,87
934,52666,86
935,51881,86
936,48981,86
937,53964,83
938,50528,80
939,49747,86
94,51519,87
940,49461,80
941,48660,80
942,52881,85
943,49188,81
944,48662,86
945,48865,81
946,48086,86
947,53799,77
948,49144,87
949,50005,86
95,52034,82
950,50787,82
951,47700,84
952,53637,79
953,50257,83
954,50811,85
955,54065,85
956,50070,81
957,50676,85
958,53421,86
959,51220,87
96,50884,85
960,49442,86
961,53136,85
962,53596,83
963,49858,85
964,46358,85
965,49644,86
966,50716,84
967,50461,80
968,50609,83
969,51658,84
97,51086,80
970,49601,81
971,49669,86
972,50310,83
973,50221,84
974,51102,84
975,53330,82
976,49831,85
977,49235,80
978,50941,79
979,50649,83
98,50534,87
980,49512,86
981,51566,84
982,50365,85
983,50615,83
984,49445,87
985,47921,83
986,51445,80
987,49071,79
988,55251,83
989,47652,83
99,48595,87
990,46510,85
991,50370,85
992,48829,84
993,49119,85
994,54126,83
995,48380,82
996,49626,79
997,53126,84
998,53841,82
999,56511,80
