Solution name,Objective,Similarity
651,56242,28.392
652,49532,35.723
653,48502,35.931
654,52015,31.847
655,52852,34.051
656,49922,37.44
657,52509,32.972
658,49747,36.988
659,50457,36.082
66,50050,34.434
660,47912,41.45
661,52422,32.834
662,46988,40.165
663,48565,37.184
664,48883,38.682
665,48462,39.132
666,50715,33.381
667,49909,37.769
668,52769,32.776
669,51267,34.521
67,53955,29.899
670,49065,37.256
671,46825,39.649
672,52034,34.917
673,51025,33.815
674,48838,38.951
675,51844,34.399
676,49608,34.378
677,52875,32.113
678,50106,37.418
679,49745,34.093
68,49232,35.438
680,50106,35.226
681,48951,37.143
682,49439,35.533
683,53418,32.165
684,48474,38.652
685,51304,34.418
686,48100,36.918
687,54906,29.988
688,49474,38.492
689,49514,34.344
69,50127,32.842
690,51359,34.414
691,49825,35.616
692,49889,37.223
693,54828,29.33
694,54105,31.11
695,48783,38.405
696,52924,33.848
697,53887,30.437
698,47831,41.293
699,49218,39.359
7,51246,34.699
70,47393,37.644
700,49541,36.438
701,53350,31.683
702,53715,29.257
703,47614,39.981
704,49347,39.257
705,51062,34.14
706,52606,33.255
707,50494,34.525
708,50825,34.625
709,50394,33.796
71,53897,34.067
710,52657,31.695
711,51548,33.926
712,51254,34.865
713,46559,39.715
714,49979,39.491
715,49230,34.455
716,51076,34.069
717,52761,33.424
718,54538,32.201
719,48416,35.951
72,51241,35.067
720,48233,38.781
721,50070,37.143
722,58725,25.005
723,51229,36.485
724,50384,35.339
725,51420,33.801
726,51397,32.903
727,52791,33.699
728,50980,37.139
729,50718,35.842
73,54362,35.054
730,49728,35.938
731,50730,34.929
732,48227,38.899
733,54133,29.855
734,52680,34.434
735,51320,32.373
736,50560,35.773
737,48331,39.859
738,53415,33.188
739,47733,39.609
74,47758,38.252
740,48998,36.398
741,52741,31.427
742,51617,33.365
743,50921,35.635
744,50714,35.457
745,50171,38.483
746,50298,37.143
747,48153,38.766
748,49776,35.367
749,50586,34.656
75,51399,30.842
750,48469,38.645
751,51436,33.736
752,54549,31.294
753,49395,37.022
754,48003,39.794
755,49160,37.423
756,57719,29.069
757,52663,33.394
758,52095,34.579
759,48296,38.737
76,49373,37.669
760,49756,38.938
761,47869,36.842
762,52225,33.654
763,51759,34.807
764,49792,38.646
765,51342,34.088
766,55094,30.519
767,49695,35.114
768,52997,36.118
769,49153,37.39
77,49210,37.817
770,50513,35.525
771,50469,37.302
772,50370,35.648
773,48471,37.437
774,51318,35.275
775,49947,38.145
776,51577,34.916
777,47215,41.603
778,53011,28.954
779,51495,35.164
78,51039,35.214
780,52209,34.883
781,54059,30.732
782,49553,37.321
783,46667,40.126
784,53269,31.514
785,49176,36.162
786,49420,35.233
787,48084,37.736
788,50069,32.217
789,50405,38.077
79,48774,34.002
790,52436,30.863
791,52807,33.511
792,52331,32.976
793,53488,30.905
794,49378,36.737
795,53803,31.739
796,49688,35.536
797,53575,32.221
798,52035,36.324
799,48930,35.586
8,48537,36.896
80,56692,30.93
800,51233,35.278
801,48161,36.47
802,47107,37.265
803,50470,34.82
804,50119,33.303
805,54285,32.533
806,53008,30.863
807,50057,37.339
808,49029,40.176
809,51739,30.467
81,50796,34.367
810,50218,35.516
811,49194,37.276
812,49601,36.605
813,52462,32.954
814,51522,35.63
815,52351,33.425
816,52341,33.791
817,51839,32.645
818,48130,38.422
819,50276,35.762
82,49945,35.884
820,53379,31.556
821,51537,31.43
822,48980,36.161
