Solution name,Objective,Similarity
557,52672,34.777
558,52708,34.577
559,52664,32.472
56,54884,30.196
560,54162,32.68
561,51532,36.309
562,50728,37.327
563,51733,36.559
564,52366,32.797
565,52900,33.454
566,54053,33.154
567,50974,35.808
568,53806,30.725
569,53476,33.32
57,52965,31.747
570,50320,39.191
571,51371,36.016
572,53423,33.121
573,53215,33.185
574,56269,30.809
575,52930,34.566
576,52087,33.954
577,51985,34.599
578,53823,33.448
579,55601,30.696
58,55083,31.413
580,51030,36.914
581,54289,32.31
582,52167,33.246
583,52380,36.638
584,53430,33.206
585,54165,32.44
586,54648,30.333
587,50686,35.183
588,52284,36.715
589,53159,32.261
59,52296,32.441
590,52109,34.337
591,55040,32.874
592,52157,35.165
593,54533,31.638
594,55493,28.702
595,50686,36.603
596,50542,36.885
597,52434,33.467
598,58199,28.19
599,53843,32.449
6,51616,35.579
60,54504,31.284
600,55044,33.931
601,54139,27.637
602,53326,35.68
603,53001,32.67
604,53256,31.287
605,53645,34.048
606,54533,30.604
607,53143,36.477
608,53669,32.339
609,54311,34.418
61,53978,35.202
610,51130,38.265
611,54372,31.644
612,52003,34.579
613,52279,35.127
614,53274,35.458
615,54162,31.842
616,55233,29.376
617,52790,34.448
618,51805,33.644
619,52097,33.871
62,52070,33.704
620,53182,32.329
621,53682,34.148
622,50830,35.914
623,54742,32.352
624,53358,33.716
625,52164,31.762
626,52645,35.655
627,56253,31.397
628,51625,34.695
629,53132,30.088
63,55918,30.766
630,51374,36.686
631,53284,32.954
632,54837,31.167
633,52265,34.898
634,52464,34.952
635,53245,33.103
636,52428,35.403
637,55069,33.958
638,53919,30.347
639,54654,28.421
64,51672,35.989
640,53723,32.808
641,51350,33.339
642,51749,36.018
643,52587,32.863
644,51576,36.033
645,54670,33.252
646,56779,29.21
647,55224,29.149
648,54894,31.317
649,53052,35.497
65,56992,27.519
650,54318,32.291
651,51988,34.645
652,53385,33.029
653,51891,36.615
654,54052,32.143
655,51722,36.48
656,51298,34.96
657,54872,31.073
658,51932,35.1
659,55026,30.464
66,52905,33.807
660,56595,29.301
661,52903,31.902
662,52773,37.724
663,55199,32.475
664,54410,30.693
665,52415,31.945
666,53069,36.78
667,55230,32.046
668,53175,34.493
669,60336,26.577
67,53918,31.703
670,53554,33.521
671,52147,34.049
672,56504,30.793
673,54493,32.273
674,54580,30.691
675,51207,36.579
676,53785,32.137
677,52341,33.606
678,54629,31.416
679,53043,35.047
68,50523,36.266
680,53137,34.717
681,55404,33.576
682,55043,30.051
683,53848,31.742
684,54551,29.886
685,54130,34.809
686,50935,36.429
687,52830,32.345
688,50844,35.526
689,54207,31.238
69,51025,35.505
690,53118,34.112
691,53829,31.891
692,49580,37.346
693,51803,34.321
694,51438,35.985
695,53334,33.18
696,52549,33.974
697,53334,32.061
698,55762,31.14
699,54022,31.084
7,52791,35.182
70,50874,35.387
700,51685,34.219
701,53227,33.365
702,52001,37.625
703,55992,31.637
704,52202,37.261
705,52034,36.401
706,52638,34.476
707,55556,32.82
708,54995,30.784
709,54920,30.888
71,52792,33.193
710,52193,34.738
711,54259,30.696
712,53092,32.854
713,52162,33.483
714,52845,32.841
715,55483,30.62
716,52032,35.08
717,54392,31.735
718,53391,30.715
719,58274,27.433
72,52917,33.002
720,53832,29.99
721,56624,29.371
722,52204,31.449
723,52140,32.85
724,54552,32.565
725,52456,33.845
726,51367,35.618
727,52634,36.188
728,55064,30.226
729,52085,37.0
73,55395,33.733
730,52054,34.602
731,54946,30.762
732,53505,34.8
733,51067,35.599
734,52317,35.525
735,50981,37.989
736,54356,32.812
737,54012,31.067
738,53843,32.113
739,53054,31.214
74,51918,34.703
740,53618,31.124
741,50650,37.294
742,54898,31.052
743,56753,29.598
744,52127,36.374
745,52284,34.726
746,56043,29.2
747,53326,33.157
748,54554,31.728
749,53384,34.193
75,53136,32.681
750,51222,37.887
751,53071,35.434
752,54675,33.431
753,53015,35.735
754,52366,32.563
755,50941,36.716
756,53200,33.681
757,51715,34.991
758,51673,36.433
759,52305,34.009
76,55247,30.731
760,53582,32.758
761,54535,32.429
762,51036,37.126
763,55219,29.938
764,53587,34.109
765,54435,33.14
766,56633,28.363
767,53633,32.401
768,52200,35.884
769,53800,33.752
77,55561,30.49
770,52132,35.106
771,57819,27.93
772,53807,31.827
773,55472,29.733
774,54885,30.541
775,52515,34.939
776,55000,30.114
777,50054,35.803
778,51599,36.046
779,55922,30.913
78,56097,29.592
780,53353,34.493
781,55215,30.067
782,51381,35.901
783,57509,27.659
784,54535,29.759
785,55900,30.026
786,52999,34.96
787,53252,35.153
788,53604,32.243
789,52125,35.657
79,51406,35.792
790,54405,30.517
791,55486,29.951
792,55490,31.977
793,53363,32.149
794,52340,32.837
795,54248,33.146
796,53087,32.772
797,55799,31.924
798,53009,32.871
799,55223,29.962
8,53868,33.26
80,54144,33.149
800,50154,38.838
801,50570,37.759
802,51967,36.33
803,53932,32.701
804,51500,37.209
805,51948,34.368
806,56164,29.854
807,53816,31.966
808,54530,31.15
809,52731,34.35
81,52901,33.676
810,53798,32.088
811,51769,36.917
812,54399,33.307
813,53519,30.292
814,57075,28.674
815,53625,33.031
816,53580,33.773
817,53787,32.244
818,52183,33.351
819,50898,35.47
82,54595,31.118
820,52797,34.824
821,54614,33.181
822,53822,32.986
823,52723,34.446
824,52366,35.844
825,51833,34.558
826,53054,29.833
827,53967,29.486
828,53154,33.349
829,51510,35.747
83,53752,31.507
830,54633,32.323
831,53599,33.274
832,54729,34.179
833,54116,32.463
834,54217,32.099
835,52836,33.168
836,52509,34.775
837,53767,32.634
838,52093,32.564
839,53001,32.543
84,53125,34.969
840,53359,32.382
841,52565,34.616
842,52748,31.441
843,50823,34.916
844,51165,36.929
845,53239,33.245
846,55554,29.271
847,51606,31.639
848,54986,30.34
849,51544,36.674
85,51509,34.523
850,50826,35.062
851,54537,35.289
852,54096,33.602
853,51479,36.509
854,53884,31.306
855,50950,36.467
856,53731,31.809
857,54506,31.755
858,54401,30.763
859,53295,33.348
86,54712,32.1
860,52518,34.846
861,53932,31.944
862,50746,38.345
863,56562,29.462
864,53173,33.321
865,53390,31.536
866,56923,29.973
867,52439,35.349
868,51749,34.78
869,53775,32.87
87,51493,36.047
870,53534,33.593
871,52402,36.614
872,53892,29.954
873,53383,33.606
874,54775,31.285
875,52429,33.567
876,52844,32.382
877,53984,32.779
878,53687,32.774
879,58737,27.183
88,51902,36.829
880,52994,33.629
881,51235,34.705
882,54511,32.254
883,55355,30.938
884,51490,36.111
885,50938,38.862
886,55921,30.201
887,54612,30.813
888,56158,29.899
889,57754,29.2
89,51009,39.028
890,54591,32.524
891,52291,35.41
892,52106,34.69
893,51854,33.264
894,50358,37.174
895,52181,32.468
896,57227,31.355
897,56948,26.933
898,50478,37.236
899,57326,28.786
9,53474,31.697
90,57044,30.187
900,50161,37.349
901,54879,32.208
902,52579,34.544
903,53987,33.959
904,54687,30.973
905,55627,29.364
906,55398,30.186
907,52995,32.776
908,55372,30.289
909,57267,30.604
91,53913,32.545
910,52203,35.533
911,54644,31.608
912,55686,29.441
913,52307,33.799
914,56238,32.34
915,55515,29.766
916,51125,35.756
917,54218,31.024
918,51324,36.059
919,53327,32.852
92,51934,36.783
920,50431,37.266
921,52668,32.096
922,53728,31.426
923,52595,33.666
924,58646,26.703
925,51554,34.928
926,53628,34.666
927,51486,39.575
928,53737,33.864
929,53668,33.138
93,53970,33.423
930,52491,34.308
931,53969,34.348
932,53510,33.484
933,52109,34.82
934,52638,33.46
935,55703,30.81
936,56240,30.953
937,55367,31.098
938,53212,32.835
939,53039,34.367
94,51036,37.034
940,52601,33.291
941,53278,32.832
942,53360,34.21
943,53087,32.439
944,53545,31.708
945,54410,29.595
946,52021,35.623
947,52566,34.773
948,53608,32.986
949,51429,36.962
95,53072,35.806
950,54057,31.822
951,51858,35.226
952,55740,30.844
953,53608,33.247
954,53152,35.421
955,53788,31.526
956,51311,33.875
957,49957,39.514
958,54292,28.25
959,51045,35.933
96,54959,32.929
960,54222,33.828
961,54030,32.453
962,52903,30.302
963,50519,36.955
964,54334,30.28
965,56246,25.107
966,54522,31.484
967,51376,35.505
968,55598,30.803
969,54676,31.8
97,53732,34.992
970,56556,27.06
971,49703,39.653
972,54672,30.599
973,53446,31.405
974,54834,31.446
975,52030,33.973
976,56495,33.802
977,53171,32.936
978,55369,31.171
979,53184,34.935
98,56426,30.171
980,53545,31.174
981,52931,36.613
982,54801,29.471
983,52303,32.936
984,52621,36.828
985,54753,30.495
986,57003,27.456
987,53404,33.796
988,51359,35.897
989,51566,34.94
99,58116,28.709
990,51789,35.193
991,53734,33.986
992,53756,31.377
993,55281,31.77
994,53646,32.967
995,55555,33.821
996,54831,31.185
997,54416,33.563
998,53080,32.822
999,53586,33.558
