Solution name,Objective,Similarity
899,57326,35
9,53474,36
90,57044,34
900,50161,45
901,54879,34
902,52579,39
903,53987,31
904,54687,33
905,55627,30
906,55398,33
907,52995,41
908,55372,42
909,57267,34
91,53913,38
910,52203,50
911,54644,29
912,55686,30
913,52307,37
914,56238,41
915,55515,32
916,51125,33
917,54218,34
918,51324,40
919,53327,44
92,51934,40
920,50431,37
921,52668,46
922,53728,30
923,52595,30
924,58646,27
925,51554,41
926,53628,40
927,51486,40
928,53737,41
929,53668,37
93,53970,41
930,52491,42
931,53969,37
932,53510,44
933,52109,46
934,52638,37
935,55703,28
936,56240,35
937,55367,35
938,53212,34
939,53039,34
94,51036,47
940,52601,40
941,53278,45
942,53360,40
943,53087,36
944,53545,34
945,54410,23
946,52021,45
947,52566,35
948,53608,32
949,51429,45
95,53072,40
950,54057,38
951,51858,38
952,55740,32
953,53608,40
954,53152,43
955,53788,31
956,51311,40
957,49957,46
958,54292,32
959,51045,43
96,54959,41
960,54222,34
961,54030,40
962,52903,35
963,50519,43
964,54334,29
965,56246,25
966,54522,39
967,51376,39
968,55598,39
969,54676,36
97,53732,42
970,56556,25
971,49703,48
972,54672,35
973,53446,35
974,54834,30
975,52030,43
976,56495,33
977,53171,35
978,55369,31
979,53184,32
98,56426,35
980,53545,37
981,52931,41
982,54801,38
983,52303,35
984,52621,44
985,54753,31
986,57003,30
987,53404,40
988,51359,40
989,51566,38
99,58116,26
990,51789,38
991,53734,40
992,53756,36
993,55281,41
994,53646,34
995,55555,37
996,54831,33
997,54416,38
998,53080,36
999,53586,33
