Solution name,Objective,Similarity
840,53359,80
841,52565,83
842,52748,73
843,50823,85
844,51165,79
845,53239,80
846,55554,78
847,51606,83
848,54986,78
849,51544,84
85,51509,83
850,50826,81
851,54537,84
852,54096,83
853,51479,82
854,53884,86
855,50950,83
856,53731,82
857,54506,86
858,54401,82
859,53295,82
86,54712,83
860,52518,84
861,53932,82
862,50746,84
863,56562,80
864,53173,79
865,53390,79
866,56923,82
867,52439,84
868,51749,81
869,53775,82
87,51493,82
870,53534,86
871,52402,80
872,53892,81
873,53383,82
874,54775,77
875,52429,82
876,52844,79
877,53984,82
878,53687,78
879,58737,82
88,51902,82
880,52994,83
881,51235,84
882,54511,81
883,55355,82
884,51490,84
885,50938,81
886,55921,80
887,54612,83
888,56158,77
889,57754,85
89,51009,83
890,54591,79
891,52291,81
892,52106,82
893,51854,83
894,50358,82
895,52181,88
896,57227,80
897,56948,81
898,50478,80
899,57326,85
9,53474,83
90,57044,81
900,50161,86
901,54879,82
902,52579,82
903,53987,79
904,54687,79
905,55627,81
906,55398,76
907,52995,86
908,55372,84
909,57267,80
91,53913,80
910,52203,86
911,54644,82
912,55686,80
913,52307,80
914,56238,77
915,55515,75
916,51125,78
917,54218,80
918,51324,82
919,53327,88
92,51934,80
920,50431,82
921,52668,89
922,53728,87
923,52595,79
924,58646,82
925,51554,79
926,53628,83
927,51486,79
928,53737,84
929,53668,80
93,53970,79
930,52491,80
931,53969,80
932,53510,82
933,52109,84
934,52638,78
935,55703,79
936,56240,80
937,55367,79
938,53212,78
939,53039,79
94,51036,84
940,52601,81
941,53278,84
942,53360,79
943,53087,81
944,53545,78
945,54410,74
946,52021,85
947,52566,79
948,53608,78
949,51429,85
95,53072,77
950,54057,81
951,51858,80
952,55740,79
953,53608,82
954,53152,85
955,53788,82
956,51311,83
957,49957,82
958,54292,84
959,51045,84
96,54959,83
960,54222,74
961,54030,82
962,52903,86
963,50519,82
964,54334,74
965,56246,80
966,54522,83
967,51376,85
968,55598,83
969,54676,77
97,53732,81
970,56556,77
971,49703,80
972,54672,81
973,53446,81
974,54834,79
975,52030,87
976,56495,82
977,53171,80
978,55369,79
979,53184,77
98,56426,79
980,53545,80
981,52931,80
982,54801,84
983,52303,79
984,52621,82
985,54753,79
986,57003,84
987,53404,79
988,51359,83
989,51566,85
99,58116,79
990,51789,85
991,53734,84
992,53756,81
993,55281,81
994,53646,82
995,55555,80
996,54831,80
997,54416,78
998,53080,81
999,53586,79
