Solution name,Objective,Similarity
632,54837,80.677
633,52265,83.68
634,52464,81.635
635,53245,78.432
636,52428,80.823
637,55069,84.38
638,53919,81.974
639,54654,81.387
64,51672,80.873
640,53723,80.091
641,51350,83.038
642,51749,81.879
643,52587,82.376
644,51576,80.609
645,54670,80.159
646,56779,80.893
647,55224,82.451
648,54894,82.124
649,53052,82.14
65,56992,79.135
650,54318,80.691
651,51988,81.062
652,53385,81.648
653,51891,79.299
654,54052,80.942
655,51722,81.435
656,51298,82.62
657,54872,80.494
658,51932,79.875
659,55026,82.485
66,52905,81.784
660,56595,81.059
661,52903,81.1
662,52773,82.959
663,55199,80.584
664,54410,82.232
665,52415,82.083
666,53069,83.524
667,55230,83.31
668,53175,82.684
669,60336,79.427
67,53918,80.42
670,53554,81.021
671,52147,82.296
672,56504,83.004
673,54493,79.716
674,54580,81.111
675,51207,81.408
676,53785,80.734
677,52341,80.987
678,54629,80.325
679,53043,83.795
68,50523,82.205
680,53137,82.845
681,55404,82.393
682,55043,78.773
683,53848,82.876
684,54551,81.544
685,54130,80.998
686,50935,80.841
687,52830,80.648
688,50844,79.876
689,54207,81.236
69,51025,81.525
690,53118,80.163
691,53829,80.108
692,49580,81.368
693,51803,81.103
694,51438,81.269
695,53334,81.871
696,52549,81.523
697,53334,79.214
698,55762,82.428
699,54022,79.616
7,52791,80.233
70,50874,82.439
700,51685,80.431
701,53227,82.05
702,52001,83.384
703,55992,81.204
704,52202,82.554
705,52034,82.875
706,52638,81.444
707,55556,82.111
708,54995,80.025
709,54920,82.01
71,52792,80.234
710,52193,82.003
711,54259,81.303
712,53092,81.33
713,52162,81.056
714,52845,80.862
715,55483,80.204
716,52032,83.438
717,54392,80.796
718,53391,80.533
719,58274,81.636
72,52917,82.953
720,53832,82.08
721,56624,81.517
722,52204,81.487
723,52140,80.517
724,54552,81.615
725,52456,83.34
726,51367,82.261
727,52634,81.555
728,55064,79.316
729,52085,83.35
73,55395,83.555
730,52054,82.069
731,54946,79.991
732,53505,82.022
733,51067,82.031
734,52317,82.05
735,50981,80.625
736,54356,80.696
737,54012,78.951
738,53843,82.097
739,53054,81.395
74,51918,81.564
740,53618,81.037
741,50650,82.528
742,54898,79.605
743,56753,80.132
744,52127,80.927
745,52284,81.275
746,56043,82.071
747,53326,82.121
748,54554,82.518
749,53384,80.675
75,53136,81.386
750,51222,82.682
751,53071,80.406
752,54675,83.541
753,53015,82.348
754,52366,81.53
755,50941,83.445
756,53200,80.455
757,51715,83.922
758,51673,83.996
759,52305,82.407
76,55247,83.2
760,53582,81.876
761,54535,81.05
762,51036,83.961
763,55219,78.994
764,53587,82.124
765,54435,82.832
766,56633,80.259
767,53633,79.942
768,52200,82.86
769,53800,82.808
77,55561,81.699
770,52132,83.003
771,57819,80.965
772,53807,81.674
773,55472,79.426
774,54885,81.269
775,52515,82.336
776,55000,81.598
777,50054,81.253
778,51599,81.286
779,55922,81.735
78,56097,80.755
780,53353,82.573
781,55215,81.195
