Solution name,Objective,Similarity
652,85785,89.097
653,83297,87.342
654,85947,87.243
655,81211,87.855
656,87492,88.248
657,86786,87.835
658,84817,88.209
659,84796,88.543
66,79994,89.009
660,81119,88.812
661,85722,86.763
662,86382,86.81
663,87505,87.677
664,84180,87.649
665,83691,87.897
666,84650,88.826
667,86684,87.955
668,82773,85.886
669,82800,88.232
67,89650,88.512
670,85047,87.263
671,82216,87.416
672,82604,89.259
673,85468,88.606
674,84810,88.438
675,79737,86.221
676,80263,89.055
677,80677,87.278
678,84983,88.609
679,88989,87.359
68,83816,87.991
680,86771,87.923
681,87514,88.208
682,87351,86.141
683,83189,88.375
684,80968,88.289
685,83159,87.729
686,80462,88.629
687,80229,87.095
688,87337,87.704
689,83552,88.87
69,80969,87.516
690,79650,86.691
691,83546,88.024
692,91300,85.142
693,87379,88.68
694,84681,87.151
695,83364,88.577
696,86065,86.835
697,83237,88.206
698,85097,87.031
699,84082,88.515
7,85427,87.16
70,85589,88.624
700,86425,88.501
701,84478,85.898
702,88667,86.795
703,83237,86.974
704,86233,88.979
705,86073,88.492
706,82151,87.47
707,89559,86.097
708,79493,89.781
709,84117,87.63
71,88614,88.565
710,84230,89.278
711,80458,88.099
712,83605,87.196
713,82057,88.527
714,84593,89.178
715,85204,88.082
716,81954,86.34
717,84448,87.94
718,80207,88.575
719,83800,87.897
72,82413,86.849
720,85109,88.133
721,86048,87.696
722,80027,86.266
723,84235,87.051
724,80364,84.811
725,78755,87.876
726,87271,87.203
727,80231,87.824
728,87520,88.531
729,85241,88.536
73,83314,88.197
730,86064,87.254
731,82462,87.845
732,86423,87.455
733,82560,88.239
734,86104,87.902
735,81389,87.882
736,82527,87.656
737,82627,88.336
738,81795,86.928
739,82217,87.859
74,83073,87.664
740,86738,86.723
741,83530,88.411
742,83864,88.14
743,85836,87.344
744,82151,89.741
745,83256,88.313
746,88784,89.262
747,88396,87.87
748,85771,87.994
749,85598,88.153
75,83901,86.253
750,85668,88.068
751,85498,89.222
752,84870,88.353
753,86188,87.841
754,81212,88.33
755,85604,87.9
756,81627,87.581
757,88442,89.028
758,84572,87.837
759,83780,86.909
76,84898,89.279
760,82252,87.48
761,82859,88.219
762,79338,87.113
763,80343,88.421
764,91171,88.078
765,81902,87.662
766,81164,87.607
767,84148,88.727
768,92404,87.677
769,81119,88.382
77,86690,87.797
770,84376,88.296
771,86022,88.607
772,85020,88.254
773,82736,87.189
774,89806,88.863
775,79343,87.415
776,85769,87.522
777,82806,87.19
778,83177,88.854
779,88229,87.431
78,80196,88.653
780,83977,87.823
781,90739,87.23
782,84237,87.17
783,86211,88.795
784,86027,88.723
785,82032,87.907
786,86655,85.916
787,86427,87.281
788,86040,87.992
789,83308,87.888
79,89565,88.142
790,82115,87.342
791,83772,88.664
792,84626,88.987
793,86879,86.54
794,83820,89.049
795,80998,87.822
796,81524,87.657
797,87563,87.227
798,81553,88.529
799,86067,87.743
8,78604,89.154
80,84554,89.273
800,83327,87.967
801,82662,87.132
802,90237,89.423
803,86178,88.578
804,85756,88.019
805,79392,87.168
806,85823,88.399
807,91261,86.774
808,84729,87.412
809,82632,86.665
81,85705,86.888
810,81561,88.573
811,82834,88.902
812,83354,86.29
813,84817,89.69
814,82408,87.75
815,84702,86.898
816,81917,88.894
817,87268,86.402
818,82362,87.017
819,84156,88.584
82,86502,86.534
820,86855,88.097
